Symbol,Price Change,Price Change Percent,Weighted Average Price,Previous Close Price,Last Price,Last Quantity,Bid Price,Bid Quantity,Ask Price,Ask Quantity,Open Price,High Price,Low Price,Volume,Quote Volume,Open Time,Close Time,First Id,Last Id,Count
POWRBUSD,0.00000000,0.000,0.00000000,0.15040000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572382654,1689658782654,-1,-1,0
AVAXETH,-0.00072000,-6.729,0.01033387,0.01068000,0.00998000,18.56000000,0.00997000,3.62000000,0.00998000,95.26000000,0.01070000,0.01117000,0.00972000,90489.59000000,935.10748690,1700564497656,1700650897656,2408739,2414878,6140
SLPTRY,-0.00238000,-3.358,0.06923515,0.07084000,0.06850000,924.00000000,0.06850000,12859.00000000,0.06856000,788342.00000000,0.07088000,0.07175000,0.06505000,1270210737.00000000,87943235.81947000,1700564506288,1700650906288,9763182,9782250,19069
FISTRY,0.00000000,0.000,0.00000000,8.87000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572382654,1689658782654,-1,-1,0
LRCTRY,-0.54000000,-8.359,6.04167761,6.45000000,5.92000000,846.70000000,5.93000000,8023.10000000,5.95000000,2455.10000000,6.46000000,6.46000000,5.71000000,1492498.80000000,9017196.59000000,1700564479384,1700650879384,4631772,4635267,3496
CHRETH,-0.00000820,-12.094,0.00006242,0.00006830,0.00005960,600.00000000,0.00005970,2523.70000000,0.00005980,5560.30000000,0.00006780,0.00006780,0.00005950,804766.30000000,50.23537212,1700564507137,1700650907137,416230,417978,1749
FISBIDR,0.00,0.000,0.00,9124.00,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00,0.00,0.00000000,0.00,1689572382654,1689658782654,-1,-1,0
VGXUSDT,0.00290000,2.034,0.14194604,0.14240000,0.14550000,3997.40000000,0.14520000,3600.10000000,0.14550000,2238.50000000,0.14260000,0.15000000,0.13100000,92294298.50000000,13100810.46476000,1700564500492,1700650900492,22661616,22737348,75733
GALAETH,-0.00000101,-7.928,0.00001222,0.00001277,0.00001173,4043.00000000,0.00001169,54926.00000000,0.00001171,106353.00000000,0.00001274,0.00001280,0.00001163,9132219.00000000,111.61188733,1700564505274,1700650905274,1258979,1260538,1560
JASMYUSDT,-0.00013400,-2.563,0.00503994,0.00522600,0.00509400,148493.90000000,0.00509400,272749.40000000,0.00509500,89062.90000000,0.00522800,0.00537400,0.00467600,1862133789.90000000,9385036.22310420,1700564506891,1700650906891,51022106,51088588,66483
JASMYBUSD,-0.00008700,-2.364,0.00367353,0.00367000,0.00359300,3619.20000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00368000,0.00380000,0.00344900,52323197.00000000,192210.59918020,1698303668039,1698390068039,12854707,12856111,1405
JASMYBNB,0.00000000,0.000,0.00000000,0.00001767,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572382654,1689658782654,-1,-1,0
JASMYBTC,0.00000000,0.000,0.00000000,0.00000017,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572382654,1689658782654,-1,-1,0
AMPBTC,0.00000000,0.000,0.00000000,0.00000010,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572382654,1689658782654,-1,-1,0
AMPBNB,0.00000000,0.000,0.00000000,0.00003999,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572382654,1689658782654,-1,-1,0
AMPBUSD,0.00002000,1.419,0.00147529,0.00141700,0.00142900,132600.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00140900,0.00156700,0.00140500,19955386.00000000,29440.02104400,1697691606939,1697778006939,2348398,2348680,283
AMPUSDT,0.00003700,1.490,0.00246623,0.00248300,0.00252100,5426.00000000,0.00251700,685536.00000000,0.00252100,428551.00000000,0.00248400,0.00264500,0.00221100,1455648542.00000000,3589970.68888300,1700564480203,1700650880203,9092540,9126004,33465
PLABTC,-0.00000023,-4.152,0.00000536,0.00000554,0.00000531,598.13000000,0.00000530,1284.61000000,0.00000532,171.94000000,0.00000554,0.00000554,0.00000514,145018.11000000,0.77671867,1700564507056,1700650907056,1117435,1119562,2128
PLABNB,0.00000000,0.000,0.00000000,0.00069680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572382654,1689658782654,-1,-1,0
PLABUSD,0.00130000,0.888,0.14721352,0.14700000,0.14770000,1052.01000000,0.00000000,0.00000000,0.00000000,0.00000000,0.14640000,0.14820000,0.14530000,203309.26000000,29929.87092600,1694070011218,1694156411218,1381658,1381807,150
PLAUSDT,-0.01250000,-6.036,0.19478687,0.20700000,0.19460000,70.62000000,0.19460000,2759.60000000,0.19480000,230.49000000,0.20710000,0.20720000,0.18490000,9256263.83000000,1802998.63891500,1700564506786,1700650906786,5962857,5975166,12310
PYRBTC,-0.00000570,-3.272,0.00016468,0.00017450,0.00016850,6.57300000,0.00016850,16.16400000,0.00016880,119.88800000,0.00017420,0.00017420,0.00015700,74290.23200000,12.23443005,1700564486317,1700650886317,5510848,5514536,3689
PYRBUSD,-0.25700000,-6.178,4.13503241,4.16300000,3.90300000,6.11700000,0.00000000,0.00000000,0.00000000,0.00000000,4.16000000,4.38700000,3.89000000,38079.54500000,157460.15276600,1698901221894,1698987621894,6034015,6036066,2052
PYRUSDT,-0.31500000,-4.842,6.07824961,6.50700000,6.19100000,45.82900000,6.18400000,17.26700000,6.19000000,10.21700000,6.50600000,6.54100000,5.65000000,2373784.75600000,14428456.27701900,1700564503358,1700650903358,21686802,21767329,80528
RNDRBTC,0.00000060,0.667,0.00009091,0.00009020,0.00009060,1.19000000,0.00009050,120.50000000,0.00009060,201.04000000,0.00009000,0.00009600,0.00008460,1178529.09000000,107.13473357,1700564506258,1700650906258,3456157,3473146,16990
RNDRUSDT,-0.05200000,-1.543,3.31902814,3.37100000,3.31900000,1679.20000000,3.31800000,4666.31000000,3.31900000,1249.94000000,3.37100000,3.58800000,3.02000000,25313771.08000000,84017118.62676000,1700564506797,1700650906797,32542311,32820165,277855
RNDRBUSD,0.05600000,1.877,3.09151319,2.99100000,3.04000000,13.45000000,0.00000000,0.00000000,0.00000000,0.00000000,2.98400000,3.33600000,2.91200000,875411.07000000,2706344.87321000,1700110830779,1700197230779,8701948,8718125,16178
ALCXBTC,0.00001130,2.703,0.00043174,0.00041990,0.00042940,0.51130000,0.00042930,10.05520000,0.00042940,0.00010000,0.00041810,0.00046170,0.00041470,3440.27690000,1.48530326,1700564506153,1700650906153,1293753,1296343,2591
ALCXBUSD,-0.25000000,-2.277,10.77379039,10.97000000,10.73000000,9.62040000,0.00000000,0.00000000,0.00000000,0.00000000,10.98000000,11.01000000,10.64000000,2193.80570000,23635.60276800,1692846002548,1692932402548,1554035,1554261,227
ALCXUSDT,0.12000000,0.766,16.02309248,15.65000000,15.78000000,1.46310000,15.78000000,10.26050000,15.80000000,0.63290000,15.66000000,17.17000000,15.00000000,156480.51460000,2507301.75679300,1700564505110,1700650905110,6859728,6881833,22106
SANTOSBTC,-0.00000476,-5.741,0.00007912,0.00008291,0.00007815,198.29000000,0.00007777,35.02000000,0.00007794,1.76000000,0.00008291,0.00008500,0.00007558,24632.36000000,1.94897982,1700564460511,1700650860511,5199798,5201941,2144
SANTOSUSDT,-0.24200000,-7.806,2.94246806,3.10000000,2.85800000,6.63000000,2.85400000,101.43000000,2.85800000,264.93000000,3.10000000,3.12100000,2.74000000,910718.56000000,2679760.27321000,1700564504619,1700650904619,26641570,26662497,20928
SANTOSBRL,0.00000000,0.000,0.00000000,20.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572382654,1689658782654,-1,-1,0
SANTOSTRY,-7.08000000,-7.840,86.26600326,90.32000000,83.23000000,43.85000000,83.24000000,10.55000000,83.32000000,78.44000000,90.31000000,90.84000000,80.00000000,585077.40000000,50472288.89350000,1700564490241,1700650890241,16450027,16460384,10358
MCBTC,-0.00000047,-3.248,0.00001423,0.00001451,0.00001400,214.92000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00001447,0.00001533,0.00001366,615279.39000000,8.75605716,1699239602867,1699326002867,2178201,2181048,2848
MCBUSD,-0.00310000,-1.153,0.26768927,0.26840000,0.26570000,148.81000000,0.00000000,0.00000000,0.00000000,0.00000000,0.26880000,0.27450000,0.26400000,209934.99000000,56197.34490400,1694667607170,1694754007170,2065593,2066092,500
MCUSDT,-0.01870000,-3.704,0.50452614,0.50490000,0.48610000,103.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.50480000,0.53590000,0.47190000,12667894.42000000,6391283.85017800,1699239610975,1699326010975,9078829,9115541,36713
BELTRY,-1.48000000,-8.145,17.06708298,18.16000000,16.69000000,435.50000000,16.69000000,2605.97000000,16.70000000,665.39000000,18.17000000,18.17000000,16.03000000,956008.56000000,16316277.41990000,1700564505290,1700650905290,9019231,9024818,5588
COCOSBUSD,0.00000000,0.000,0.00000000,1.75890000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572382654,1689658782654,-1,-1,0
DENTTRY,-0.00138000,-5.897,0.02200759,0.02342000,0.02202000,22727.00000000,0.02202000,540969.00000000,0.02206000,101959.00000000,0.02340000,0.02340000,0.02101000,159835767.00000000,3517600.14570000,1700564467171,1700650867171,2256569,2258270,1702
ENJTRY,-0.44000000,-5.432,7.63785389,8.11000000,7.66000000,12748.32000000,7.65000000,7013.26000000,7.66000000,43435.16000000,8.10000000,8.10000000,7.20000000,1233164.08000000,9418727.06130000,1700564506098,1700650906098,1812370,1817447,5078
NEORUB,-44.00000000,-5.656,760.52595087,782.00000000,734.00000000,0.28600000,0.00000000,0.00000000,0.00000000,0.00000000,778.00000000,782.00000000,726.00000000,743.34700000,565334.68400000,1692165612676,1692252012676,88018,88189,172
SANDAUD,0.00000000,0.000,0.00000000,0.63590000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572382654,1689658782654,-1,-1,0
SLPBIDR,0.00,0.000,0.00,32.30,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00,0.00,0.00000000,0.00,1689572382654,1689658782654,-1,-1,0
ANYBTC,0.00000000,0.000,0.00000000,0.00026020,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572382654,1689658782654,-1,-1,0
ANYBUSD,0.00000000,0.000,0.00000000,12.33000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572382654,1689658782654,-1,-1,0
ANYUSDT,0.00000000,0.000,0.00000000,12.30000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572382654,1689658782654,-1,-1,0
BICOBTC,-0.00000035,-4.821,0.00000691,0.00000726,0.00000691,109.79000000,0.00000690,585.59000000,0.00000692,5580.32000000,0.00000726,0.00000735,0.00000663,200088.33000000,1.38218074,1700564506203,1700650906203,1548420,1549426,1007
BICOBUSD,-0.01250000,-4.737,0.26854963,0.26390000,0.25140000,92.40000000,0.00000000,0.00000000,0.00000000,0.00000000,0.26390000,0.30470000,0.24250000,3861493.97000000,1037002.78892500,1695877215700,1695963615700,2520414,2527790,7377
BICOUSDT,-0.01820000,-6.706,0.25260731,0.27130000,0.25320000,103.51000000,0.25300000,3936.09000000,0.25310000,171.75000000,0.27140000,0.27320000,0.23940000,12816528.10000000,3237548.69519700,1700564506823,1700650906823,11354273,11378543,24271
FLUXBTC,-0.00000003,-0.272,0.00001081,0.00001106,0.00001099,18.28000000,0.00001096,77.00000000,0.00001101,77.00000000,0.00001102,0.00001120,0.00001045,196931.69000000,2.12942653,1700564504352,1700650904352,2654578,2655887,1310
FLUXBUSD,-0.01750000,-5.087,0.33022855,0.34330000,0.32650000,70.27000000,0.00000000,0.00000000,0.00000000,0.00000000,0.34400000,0.34610000,0.31980000,113249.62000000,37398.25759700,1697090438830,1697176838830,5107619,5108059,441
FLUXUSDT,-0.00990000,-2.399,0.39746499,0.41240000,0.40270000,990.58000000,0.40240000,266.16000000,0.40310000,122.45000000,0.41260000,0.41260000,0.38010000,9097365.60000000,3615884.35301800,1700564504354,1700650904354,16408368,16431072,22705
ALICETRY,-2.32000000,-7.989,26.86069111,29.04000000,26.72000000,0.38000000,26.61000000,1.80600000,26.65000000,1241.27500000,29.04000000,29.04000000,25.34000000,201873.20800000,5422453.88386000,1700564507045,1700650907045,1434456,1437419,2964
FXSUSDT,-0.16000000,-2.277,6.71965355,7.02700000,6.86800000,131.30000000,6.86900000,9.10000000,6.87200000,72.00000000,7.02800000,7.02800000,6.48500000,1300847.50000000,8741244.52120000,1700564506509,1700650906509,16028397,16067935,39539
GALABRL,-0.00910000,-7.222,0.11902821,0.12600000,0.11690000,2015.70000000,0.11680000,52751.40000000,0.11700000,7299.50000000,0.12600000,0.12690000,0.11110000,10693670.90000000,1272848.49459000,1700564506550,1700650906550,1688900,1690246,1347
GALATRY,-0.06000000,-7.986,0.70361603,0.75180000,0.69130000,146.80000000,0.69040000,22038.00000000,0.69080000,43417.00000000,0.75130000,0.75130000,0.65780000,83514095.30000000,58761855.95599000,1700564506540,1700650906540,8200586,8208975,8390
LUNATRY,-0.75000000,-4.128,17.30998305,18.17000000,17.42000000,913.70000000,17.41000000,496.50000000,17.43000000,2084.00000000,18.17000000,18.18000000,16.18000000,2973256.80000000,51467024.82100000,1700564507014,1700650907014,10429170,10441047,11878
REQBUSD,0.00070000,1.118,0.06260432,0.06280000,0.06330000,663.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.06260000,0.06350000,0.06190000,127981.00000000,8012.16330000,1694667622874,1694754022874,2005132,2005205,74
SANDBRL,-0.00800000,-0.441,1.82190571,1.82000000,1.80700000,27.87000000,0.00000000,0.00000000,0.00000000,0.00000000,1.81500000,1.87000000,1.74900000,94203.04000000,171629.05645000,1692172804201,1692259204201,521837,522043,207
MANABIDR,0.00,0.000,0.00,10781.00,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00,0.00,0.00000000,0.00,1689572382654,1689658782654,-1,-1,0
SANDBIDR,0.00,0.000,0.00,6598.00,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00,0.00,0.00000000,0.00,1689572382654,1689658782654,-1,-1,0
VOXELBTC,-0.00000024,-5.195,0.00000439,0.00000461,0.00000438,777.00000000,0.00000438,1240.30000000,0.00000439,79.60000000,0.00000462,0.00000466,0.00000417,582774.00000000,2.55880952,1700564506203,1700650906203,2504985,2506948,1964
VOXELBNB,0.00000000,0.000,0.00000000,0.00069340,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572382654,1689658782654,-1,-1,0
VOXELBUSD,0.00280000,2.159,0.13044112,0.12950000,0.13250000,1378.20000000,0.00000000,0.00000000,0.00000000,0.00000000,0.12970000,0.13390000,0.12730000,163214.70000000,21289.90823000,1697698856895,1697785256895,5986530,5986767,238
VOXELUSDT,-0.01210000,-7.002,0.16131963,0.17300000,0.16070000,2692.20000000,0.16070000,6171.90000000,0.16100000,2410.60000000,0.17280000,0.17290000,0.14900000,14498989.70000000,2338971.59041000,1700564506722,1700650906722,19592524,19607590,15067
COSBUSD,-0.00004000,-0.768,0.00521662,0.00521000,0.00517000,152312.40000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00521000,0.00534000,0.00513000,4208814.90000000,21955.76937800,1691031612284,1691118012284,1845535,1845708,174
CTXCBUSD,-0.00240000,-2.044,0.11411839,0.11650000,0.11500000,869.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.11740000,0.11810000,0.11260000,80090.00000000,9139.74160000,1697090416088,1697176816088,4268197,4268335,139
FTMTRY,-0.53200000,-5.867,8.61092827,9.05400000,8.53600000,62.50000000,8.53400000,7947.99000000,8.54900000,10856.57000000,9.06800000,9.06800000,8.10300000,2493273.39000000,21469398.32011000,1700564506348,1700650906348,5371350,5375875,4526
MANABNB,0.00000000,0.000,0.00000000,0.00155000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572382654,1689658782654,-1,-1,0
MINATRY,-0.95000000,-5.064,18.01119580,18.74000000,17.81000000,5.01000000,17.77000000,4328.06000000,17.80000000,2553.82000000,18.76000000,18.97000000,16.82000000,2257482.63000000,40659961.67310000,1700564505617,1700650905617,4323893,4334317,10425
XTZTRY,-1.51000000,-6.163,23.25455484,24.68000000,22.99000000,26.00000000,22.96000000,277.49000000,23.00000000,299.38000000,24.50000000,24.52000000,22.35000000,56039.84000000,1303181.53270000,1700564430344,1700650830344,656856,658099,1244
HIGHBTC,-0.00000260,-7.133,0.00003434,0.00003632,0.00003385,12.86100000,0.00003377,298.59000000,0.00003385,274.28600000,0.00003645,0.00003645,0.00003282,48668.31400000,1.67133439,1700564501568,1700650901568,2070503,2072236,1734
HIGHBUSD,-0.04200000,-2.871,1.40379867,1.45700000,1.42100000,24.65800000,0.00000000,0.00000000,0.00000000,0.00000000,1.46300000,1.49300000,1.30000000,109451.62800000,153648.05030800,1699507803400,1699594203400,9413432,9415356,1925
HIGHUSDT,-0.12100000,-8.891,1.26195007,1.36200000,1.24000000,2323.23900000,1.23900000,5075.67800000,1.24000000,995.71300000,1.36100000,1.36100000,1.18800000,4623588.04400000,5834737.25712000,1700564504950,1700650904950,19684117,19716503,32387
CVXBTC,-0.00000270,-2.738,0.00009600,0.00009860,0.00009590,25.16100000,0.00009590,27.27100000,0.00009630,142.16600000,0.00009860,0.00009880,0.00009340,7587.50600000,0.72839206,1700564505806,1700650905806,1497804,1498295,492
CVXBUSD,0.03400000,1.327,2.56341363,2.56200000,2.59700000,261.44200000,0.00000000,0.00000000,0.00000000,0.00000000,2.56300000,2.61200000,2.52400000,6275.88800000,16087.69681100,1694062819882,1694149219882,2690916,2691223,308
CVXUSDT,-0.17300000,-4.687,3.50247786,3.69200000,3.51800000,8.10500000,3.51600000,326.15000000,3.51900000,308.56000000,3.69100000,3.69400000,3.35400000,582226.16500000,2039234.25408700,1700564507192,1700650907192,10223850,10244335,20486
PEOPLEBTC,-0.00000002,-6.061,0.00000031,0.00000034,0.00000031,623.80000000,0.00000031,4494162.30000000,0.00000032,1900256.40000000,0.00000033,0.00000033,0.00000030,1888500.10000000,0.58457110,1700564506029,1700650906029,1561152,1561534,383
PEOPLEBUSD,-0.00028000,-2.863,0.00963684,0.00975000,0.00950000,10475.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00978000,0.00981000,0.00936000,1878816.70000000,18105.86283000,1692846017171,1692932417171,5808818,5809096,279
PEOPLEUSDT,-0.00077000,-6.230,0.01160358,0.01236000,0.01159000,8423.30000000,0.01159000,173419.90000000,0.01160000,6082.10000000,0.01236000,0.01236000,0.01089000,318393157.90000000,3694501.53965800,1700564506136,1700650906136,33476272,33495203,18932
OOKIBUSD,-0.00009100,-5.291,0.00168791,0.00172000,0.00162900,12715.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00172000,0.00175100,0.00160600,18002063.00000000,30385.87433400,1695279604207,1695366004207,4360432,4360759,328
OOKIUSDT,-0.00015400,-6.829,0.00209799,0.00225300,0.00210100,1228.00000000,0.00210100,19388.00000000,0.00210300,17242.00000000,0.00225500,0.00229800,0.00196200,642723520.00000000,1348430.12679000,1700564504006,1700650904006,19072358,19086525,14168
COCOSTRY,0.00000000,0.000,0.00000000,36.66000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572382654,1689658782654,-1,-1,0
GXSBNB,0.00000000,0.000,0.00000000,0.00453800,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572382654,1689658782654,-1,-1,0
LINKBNB,0.00531000,9.681,0.05695484,0.05476000,0.06016000,45.44900000,0.06016000,34.34700000,0.06025000,213.27800000,0.05485000,0.06107000,0.05272000,111165.95100000,6331.43923349,1700564506344,1700650906344,561000,568811,7812
